msn,location,daily_consumption_load,energy_supplied,energy_billed,technical_loss_kwh,loss_ratio,timestamp
344684B5,Kolkata,250.42,270.38,250.75,19.63,0.07395818640910462,2023-05-23
0653DAA9,Bengaluru,265.44,286.24,264.5,21.740000000000002,0.07644723019236994,2023-05-23
0653DAA9,Bengaluru,246.07,267.34,248.01,19.330000000000002,0.07264926229959874,2023-05-24
344684B5,Kolkata,220.97,241.35,221.98,19.369999999999997,0.07828149607658094,2023-05-24
3F42A75F,Mumbai,260.79,285.48,261.03,24.45,0.08483706556476937,2023-05-24
7F6ACD62,Delhi,247.65,268.83,247.9,20.930000000000003,0.07463012087614267,2023-05-24
ACE43B7D,Chennai,244.36,263.66,244.62,19.040000000000003,0.07259219865499882,2023-05-24
ACE43B7D,Chennai,242.07,263.77,243.01,20.76,0.07898168360979439,2023-05-25
7F6ACD62,Delhi,254.42,275.63,254.29,21.34,0.07513164376212732,2023-05-25
3F42A75F,Mumbai,243.94,261.73,245.27,16.459999999999997,0.06499535156052942,2023-05-25
344684B5,Kolkata,227.82,248.33,227.92,20.41,0.0828102279711015,2023-05-25
0653DAA9,Bengaluru,265.26,285.94,264.63,21.31,0.07610175010160496,2023-05-25
0653DAA9,Bengaluru,250.45,268.4,250.99,17.41,0.06884338522038051,2023-05-26
344684B5,Kolkata,242.7,263.25,243.77,19.480000000000004,0.07504695615831443,2023-05-26
3F42A75F,Mumbai,274.07,294.64,272.86,21.780000000000005,0.07278178057693722,2023-05-26
7F6ACD62,Delhi,235.17,252.92,235.64,17.280000000000005,0.07239597016983278,2023-05-26
ACE43B7D,Chennai,248.42000000000002,265.73,248.54,17.19,0.06551066935490511,2023-05-26
ACE43B7D,Chennai,245.39,265.39,245.92,19.47,0.072911638104983,2023-05-27
7F6ACD62,Delhi,245.3,264.23,244.25,19.979999999999997,0.07368432775445774,2023-05-27
3F42A75F,Mumbai,261.29,279.78000000000003,261.09,18.69,0.06691464789447442,2023-05-27
344684B5,Kolkata,258.57,279.38,259.18,20.2,0.0746497662260052,2023-05-27
0653DAA9,Bengaluru,233.95,252.39,234.41,17.979999999999997,0.07112649306025588,2023-05-27
0653DAA9,Bengaluru,250.06,269.74,249.32,20.419999999999998,0.07285850738094501,2023-05-28
344684B5,Kolkata,240.79,261.0,240.37,20.63,0.07699088819594685,2023-05-28
3F42A75F,Mumbai,235.02,253.73,233.97,19.76,0.07807264973642468,2023-05-28
7F6ACD62,Delhi,262.15,285.29,262.41,22.88,0.07843543960154664,2023-05-28
ACE43B7D,Chennai,215.36,234.76,215.05,19.71,0.08112873805779444,2023-05-28
ACE43B7D,Chennai,237.66,257.44,237.78,19.659999999999997,0.07518663758790205,2023-05-29
7F6ACD62,Delhi,238.8,257.33,237.96,19.37,0.07673148393802581,2023-05-29
3F42A75F,Mumbai,247.49,267.82,247.27,20.549999999999997,0.07521417771824752,2023-05-29
344684B5,Kolkata,260.82,282.96,261.14,21.82,0.07776668058051686,2023-05-29
0653DAA9,Bengaluru,241.58,264.08,243.06,21.02,0.07954760921762198,2023-05-29
0653DAA9,Bengaluru,250.19,271.81,250.92000000000002,20.889999999999997,0.07685975243001779,2023-05-30
344684B5,Kolkata,252.74,272.12,252.73,19.39,0.07173337264078218,2023-05-30
3F42A75F,Mumbai,251.47,268.64,249.45,19.189999999999998,0.07305446308281796,2023-05-30
7F6ACD62,Delhi,243.14000000000001,263.15,244.05,19.1,0.07706009405157553,2023-05-30
ACE43B7D,Chennai,242.92,264.21,242.81,21.400000000000002,0.0802267690314506,2023-05-30
7F6ACD62,Delhi,220.75,237.6,220.18,17.419999999999995,0.07466367771579427,2023-05-31
3F42A75F,Mumbai,233.83,252.87,234.35,18.52,0.0750824217084638,2023-05-31
ACE43B7D,Chennai,249.04,269.71,249.92,19.79,0.07393418116390414,2023-05-31
0653DAA9,Bengaluru,264.98,287.19,264.77,22.42,0.07915859997109591,2023-05-31
344684B5,Kolkata,232.42,250.77,232.74,18.03,0.07146726566256205,2023-05-31
0653DAA9,Bengaluru,250.73,269.08,250.4,18.680000000000003,0.06885123997117164,2023-06-01
344684B5,Kolkata,229.99,250.69,229.13,21.56,0.08373002844554374,2023-06-01
3F42A75F,Mumbai,270.93,290.45,270.98,19.469999999999995,0.06847652891405177,2023-06-01
7F6ACD62,Delhi,245.01,268.12,246.06,22.060000000000002,0.0786067759954871,2023-06-01
ACE43B7D,Chennai,245.44,264.24,245.3,18.939999999999998,0.07214896778206299,2023-06-01
ACE43B7D,Chennai,231.08,251.77,231.82,19.95,0.07659415283881442,2023-06-02
7F6ACD62,Delhi,235.03,255.25,234.12,21.13,0.07999366999956302,2023-06-02
3F42A75F,Mumbai,237.73,257.36,237.16,20.200000000000003,0.07892782838438343,2023-06-02
344684B5,Kolkata,256.3,275.55,256.33,19.220000000000002,0.06915682496357752,2023-06-02
0653DAA9,Bengaluru,221.32999999999998,242.45,222.32,20.13,0.08083002943642074,2023-06-02
0653DAA9,Bengaluru,243.67,266.31,245.23,21.079999999999995,0.07760464501764656,2023-06-03
344684B5,Kolkata,230.01,249.98,230.41,19.57,0.07629571686867456,2023-06-03
3F42A75F,Mumbai,255.77,274.38,254.4,19.98,0.0738726212316985,2023-06-03
7F6ACD62,Delhi,262.38,284.51,262.72,21.790000000000003,0.07410147078310879,2023-06-03
ACE43B7D,Chennai,250.42000000000002,271.59,250.54999999999998,21.04,0.08015924466815326,2023-06-03
7F6ACD62,Delhi,234.03,253.57,233.85,19.719999999999995,0.0761829626869562,2023-06-04
3F42A75F,Mumbai,238.0,257.63,237.6,20.03,0.07994040294365112,2023-06-04
ACE43B7D,Chennai,239.78,258.09,239.26,18.83,0.07475092355860317,2023-06-04
0653DAA9,Bengaluru,249.56,269.43,250.08,19.349999999999998,0.07438719736938516,2023-06-04
344684B5,Kolkata,239.6,257.81,240.72,17.09,0.0647100995883165,2023-06-04
0653DAA9,Bengaluru,240.58,260.36,240.73,19.630000000000003,0.0752673975289855,2023-06-05
344684B5,Kolkata,259.66,279.32,260.21999999999997,19.1,0.06990746905092717,2023-06-05
3F42A75F,Mumbai,237.17,256.58,237.14,19.44,0.07741111171308049,2023-06-05
7F6ACD62,Delhi,249.84,270.07,250.15,19.92,0.07688611939830516,2023-06-05
ACE43B7D,Chennai,232.76,250.5,233.32999999999998,17.169999999999998,0.07185158637432572,2023-06-05
7F6ACD62,Delhi,262.73,283.34,262.9,20.44,0.07212129576596675,2023-06-06
3F42A75F,Mumbai,238.03,259.15,238.42,20.730000000000004,0.0766286817218573,2023-06-06
ACE43B7D,Chennai,240.47,260.69,240.65,20.040000000000003,0.07741549966039925,2023-06-06
0653DAA9,Bengaluru,251.13,272.05,250.41,21.640000000000004,0.07880827041289122,2023-06-06
344684B5,Kolkata,250.74,268.17,249.98,18.19,0.06823141204061382,2023-06-06
0653DAA9,Bengaluru,247.72,270.71999999999997,247.47,23.25,0.0843907046828226,2023-06-07
344684B5,Kolkata,246.91,266.52,246.54,19.979999999999997,0.07532799788856114,2023-06-07
3F42A75F,Mumbai,251.51,271.47,251.95,19.52,0.07249542929771222,2023-06-07
7F6ACD62,Delhi,258.15,279.54,258.2,21.34,0.0758130342407411,2023-06-07
ACE43B7D,Chennai,247.08,268.09,246.8,21.29,0.07970813239388251,2023-06-07
0653DAA9,Bengaluru,245.89,263.77,245.81,17.960000000000004,0.07097576879795715,2023-06-08
344684B5,Kolkata,237.61,256.77,237.11,19.659999999999997,0.07369445136588791,2023-06-08
3F42A75F,Mumbai,254.33,274.68,253.45,21.230000000000004,0.0770619256253583,2023-06-08
7F6ACD62,Delhi,253.43,272.28,253.32,18.96,0.06949915550478467,2023-06-08
ACE43B7D,Chennai,253.23,273.77,252.39,21.38,0.07964652090396751,2023-06-08
7F6ACD62,Delhi,237.98,255.94,238.76,17.180000000000003,0.0685643553212719,2023-06-09
3F42A75F,Mumbai,257.72,278.46,257.15,21.310000000000002,0.07522129683035182,2023-06-09
ACE43B7D,Chennai,259.32,282.78,260.43,22.349999999999998,0.08061342286815155,2023-06-09
0653DAA9,Bengaluru,257.02,274.87,256.54,18.330000000000002,0.06737663436350379,2023-06-09
344684B5,Kolkata,241.14,259.87,240.48,19.39,0.07414072255852243,2023-06-09
0653DAA9,Bengaluru,244.64,263.95,245.55,18.400000000000002,0.07224393922835191,2023-06-10
344684B5,Kolkata,251.73,272.88,252.21,20.669999999999998,0.07471777182855716,2023-06-10
3F42A75F,Mumbai,243.79,265.48,243.34,22.14,0.07907855546507934,2023-06-10
7F6ACD62,Delhi,225.5,245.2,226.31,18.890000000000004,0.07673936485905852,2023-06-10
ACE43B7D,Chennai,254.11,275.18,254.32,20.859999999999992,0.0775614178886727,2023-06-10
ACE43B7D,Chennai,263.55,285.31,264.72,20.59,0.07068195781403469,2023-06-11
7F6ACD62,Delhi,237.53,257.16,239.43,17.73,0.0704286930828026,2023-06-11
3F42A75F,Mumbai,252.5,272.88,253.41,19.47,0.06888990527943098,2023-06-11
344684B5,Kolkata,227.32,246.66,227.74,18.92,0.07511935260947437,2023-06-11
0653DAA9,Bengaluru,242.39000000000001,261.63,242.68,18.949999999999996,0.07298434625906935,2023-06-11
0653DAA9,Bengaluru,243.28,262.11,243.99,18.119999999999997,0.06716824367260875,2023-06-12
344684B5,Kolkata,239.82,260.28000000000003,240.07999999999998,20.200000000000003,0.07785602542208729,2023-06-12
3F42A75F,Mumbai,258.37,279.77,258.32,21.45,0.07933761053906199,2023-06-12
7F6ACD62,Delhi,223.39,242.67,224.17,18.499999999999996,0.07472024451985432,2023-06-12
ACE43B7D,Chennai,234.24,251.54,234.14,17.400000000000002,0.06634633430809121,2023-06-12
ACE43B7D,Chennai,224.92,244.32,225.26,19.060000000000002,0.07819955413633321,2023-06-13
7F6ACD62,Delhi,238.96,257.32,239.42,17.9,0.06806139749080763,2023-06-13
3F42A75F,Mumbai,250.15,270.95,250.86,20.09,0.07458647802166221,2023-06-13
344684B5,Kolkata,240.76,258.15,240.09,18.06,0.07290200239488591,2023-06-13
0653DAA9,Bengaluru,221.8,235.96,220.5,15.459999999999997,0.06504179975017933,2023-06-13
0653DAA9,Bengaluru,233.89000000000001,254.48,234.81,19.670000000000005,0.0747742059379039,2023-06-14
344684B5,Kolkata,246.44,267.67,247.0,20.67,0.07822965556833798,2023-06-14
3F42A75F,Mumbai,273.57,294.98,273.52,21.46,0.07256280455725515,2023-06-14
7F6ACD62,Delhi,253.61,273.19,254.04,19.149999999999995,0.07124773898866923,2023-06-14
ACE43B7D,Chennai,251.67,273.22,251.61,21.61,0.08032971865385036,2023-06-14
ACE43B7D,Chennai,225.0,245.57,225.08,20.490000000000002,0.08306036541725174,2023-06-15
7F6ACD62,Delhi,252.42,271.43,253.17,18.26,0.06806512238095451,2023-06-15
3F42A75F,Mumbai,222.93,241.2,222.14000000000001,19.06,0.07847222774808497,2023-06-15
344684B5,Kolkata,236.95000000000002,255.08,236.68,18.4,0.0763583487880292,2023-06-15
0653DAA9,Bengaluru,243.73,263.7,243.68,20.020000000000003,0.0737102818851909,2023-06-15
0653DAA9,Bengaluru,221.0,239.96,220.71,19.250000000000004,0.08232230403181519,2023-06-16
344684B5,Kolkata,231.74,251.69,232.67,19.02,0.07562303268386106,2023-06-16
3F42A75F,Mumbai,243.06,266.4,244.1,22.3,0.08451311368303542,2023-06-16
7F6ACD62,Delhi,244.45,267.32,244.48,22.840000000000003,0.08042325580967273,2023-06-16
ACE43B7D,Chennai,241.81,260.56,242.18,18.380000000000003,0.07087527744266749,2023-06-16
7F6ACD62,Delhi,239.71,258.41,239.54,18.869999999999997,0.07655029961761857,2023-06-17
3F42A75F,Mumbai,238.94,260.3,239.67,20.63,0.0780931489533791,2023-06-17
ACE43B7D,Chennai,231.5,251.55,232.43,19.12,0.07701614473896863,2023-06-17
0653DAA9,Bengaluru,243.74,262.43,243.22,19.210000000000004,0.07255490109407563,2023-06-17
344684B5,Kolkata,231.98,252.31,231.84,20.469999999999995,0.07920821478843294,2023-06-17
0653DAA9,Bengaluru,253.29,278.27,255.05,23.220000000000002,0.08081897278897605,2023-06-18
344684B5,Kolkata,234.89000000000001,253.16,233.69,19.470000000000002,0.07503634793657697,2023-06-18
3F42A75F,Mumbai,238.35,257.36,237.96,19.400000000000002,0.07496331449593961,2023-06-18
7F6ACD62,Delhi,267.28,289.89,267.99,21.9,0.07300304210674109,2023-06-18
ACE43B7D,Chennai,242.46,258.47,241.45,17.020000000000003,0.0715220101323026,2023-06-18
ACE43B7D,Chennai,255.25,273.67,254.4,19.27,0.06886132251697939,2023-06-19
7F6ACD62,Delhi,234.10999999999999,252.28,234.3,17.979999999999997,0.07208227557496612,2023-06-19
3F42A75F,Mumbai,229.3,247.1,228.97,18.13,0.07395261547602265,2023-06-19
344684B5,Kolkata,254.07999999999998,278.0,254.29,23.709999999999997,0.08565184506050576,2023-06-19
0653DAA9,Bengaluru,237.3,257.2,237.79,19.41,0.07771986923394279,2023-06-19
0653DAA9,Bengaluru,239.81,258.89,238.87,20.02,0.07725817223236117,2023-06-20
344684B5,Kolkata,252.65,273.31,251.69,21.620000000000005,0.07959898856192087,2023-06-20
3F42A75F,Mumbai,230.02,250.5,231.38,19.12,0.07671173487716688,2023-06-20
7F6ACD62,Delhi,260.0,283.59000000000003,259.66,23.930000000000003,0.08415470718411638,2023-06-20
ACE43B7D,Chennai,252.1,270.82,251.91,18.91,0.06962574195175301,2023-06-20
7F6ACD62,Delhi,247.4,268.13,247.55,20.58,0.07381424388436385,2023-06-21
3F42A75F,Mumbai,241.19,262.76,241.97,20.790000000000003,0.07913046397813707,2023-06-21
ACE43B7D,Chennai,214.42,234.09,214.98,19.110000000000003,0.07651962599992095,2023-06-21
0653DAA9,Bengaluru,249.18,269.96,250.24,19.720000000000002,0.07129816695646492,2023-06-21
344684B5,Kolkata,236.16,254.82,236.67000000000002,18.15,0.07448300295654828,2023-06-21
0653DAA9,Bengaluru,253.32,277.5,254.95,22.550000000000004,0.0825026158275975,2023-06-22
344684B5,Kolkata,257.82,279.27,258.23,21.039999999999996,0.07583327539017662,2023-06-22
3F42A75F,Mumbai,242.84,261.4,242.82999999999998,18.57,0.0718689440235144,2023-06-22
7F6ACD62,Delhi,277.16,297.11,275.26,21.850000000000005,0.07513041001665699,2023-06-22
ACE43B7D,Chennai,224.55,245.06,224.74,20.32,0.07841794137758436,2023-06-22
7F6ACD62,Delhi,254.18,271.69,253.7,17.990000000000002,0.06719344179413371,2023-06-23
3F42A75F,Mumbai,247.79,268.73,248.68,20.049999999999997,0.07567112246407758,2023-06-23
ACE43B7D,Chennai,236.4,255.9,236.65,19.250000000000004,0.07275483049951681,2023-06-23
0653DAA9,Bengaluru,244.87,266.06,245.56,20.499999999999996,0.0748519926081525,2023-06-23
344684B5,Kolkata,236.4,253.5,235.48,18.020000000000003,0.07232629748332399,2023-06-23
0653DAA9,Bengaluru,248.46,269.99,248.87,21.12,0.07925289805276502,2023-06-24
344684B5,Kolkata,242.55,261.82,242.43,19.39,0.07384841285107653,2023-06-24
3F42A75F,Mumbai,226.1,246.43,224.54999999999998,21.88,0.08540327457225994,2023-06-24
7F6ACD62,Delhi,249.99,269.45,250.3,19.15,0.07052242179637196,2023-06-24
ACE43B7D,Chennai,240.54,258.84,239.35,19.49,0.07714689668156587,2023-06-24
0653DAA9,Bengaluru,250.43,271.48,250.35,21.129999999999995,0.08214881337876095,2023-06-25
344684B5,Kolkata,235.31,254.19,235.66,18.53,0.07235483806168107,2023-06-25
3F42A75F,Mumbai,262.68,285.82,262.32,23.5,0.08402514497393497,2023-06-25
7F6ACD62,Delhi,238.75,257.5,237.8,19.700000000000003,0.07613608126931379,2023-06-25
ACE43B7D,Chennai,266.95,286.98,267.5,19.479999999999997,0.06879507960779783,2023-06-25
ACE43B7D,Chennai,261.33,279.2,260.94,18.26,0.06481738085632519,2023-06-26
7F6ACD62,Delhi,238.27,257.12,238.61,18.51,0.07044028417152322,2023-06-26
3F42A75F,Mumbai,262.52,284.55,261.43,23.12,0.0837517159428367,2023-06-26
344684B5,Kolkata,229.88,249.76,229.98,19.779999999999998,0.07801530568062352,2023-06-26
0653DAA9,Bengaluru,249.3,269.0,249.72,19.28,0.07445346653824057,2023-06-26
0653DAA9,Bengaluru,233.6,253.59,233.89,19.700000000000003,0.07712059896082481,2023-06-27
344684B5,Kolkata,256.96,277.22,256.09,21.130000000000003,0.07236027819489214,2023-06-27
3F42A75F,Mumbai,236.72,257.85,237.41,20.439999999999998,0.0777546660158056,2023-06-27
7F6ACD62,Delhi,252.32,271.26,250.19,21.07,0.07877370974046512,2023-06-27
ACE43B7D,Chennai,240.43,258.69,240.53,18.160000000000004,0.06605707402221268,2023-06-27
ACE43B7D,Chennai,247.51,269.46999999999997,247.91,21.560000000000002,0.07790503107304858,2023-06-28
7F6ACD62,Delhi,234.35,250.8,233.81,16.99,0.07042273660347857,2023-06-28
3F42A75F,Mumbai,251.44,270.94,250.99,19.949999999999996,0.07375371799756328,2023-06-28
344684B5,Kolkata,258.68,277.05,258.32,18.73,0.06925160463852814,2023-06-28
0653DAA9,Bengaluru,238.82,259.02,238.64,20.38,0.08099159019794933,2023-06-28
0653DAA9,Bengaluru,220.27,240.55,221.39,19.16,0.07670200744881095,2023-06-29
344684B5,Kolkata,247.71,265.55,246.72,18.83,0.07078962418692897,2023-06-29
3F42A75F,Mumbai,242.88,263.98,242.32,21.66,0.08210484512335564,2023-06-29
7F6ACD62,Delhi,247.77,266.16,248.09,18.070000000000004,0.06592721261014574,2023-06-29
ACE43B7D,Chennai,215.10999999999999,231.13,214.46,16.67,0.06994030239841584,2023-06-29
ACE43B7D,Chennai,242.69,261.96,242.28,19.680000000000003,0.07534728065043628,2023-06-30
7F6ACD62,Delhi,253.1,272.96,252.88,20.08,0.07636027118484083,2023-06-30
3F42A75F,Mumbai,230.22,250.48,229.96,20.52,0.0809365398086588,2023-06-30
344684B5,Kolkata,240.69,259.23,241.0,18.23,0.06733575953039596,2023-06-30
0653DAA9,Bengaluru,245.53,266.04,245.72,20.319999999999997,0.0769603172462515,2023-06-30
0653DAA9,Bengaluru,240.18,258.08,238.95,19.130000000000003,0.07567613949883123,2023-07-01
344684B5,Kolkata,227.69,245.4,227.38,18.02,0.07464871951816669,2023-07-01
3F42A75F,Mumbai,253.0,272.95,251.76,21.190000000000005,0.0799705621022931,2023-07-01
7F6ACD62,Delhi,243.41,260.72,242.57,18.150000000000002,0.07289303083420053,2023-07-01
ACE43B7D,Chennai,251.34,270.46,251.74,18.720000000000002,0.06593826349248798,2023-07-01
ACE43B7D,Chennai,240.16,259.65,240.35999999999999,19.29,0.06990472897182892,2023-07-02
7F6ACD62,Delhi,267.86,289.81,267.58,22.229999999999997,0.07479910575237515,2023-07-02
3F42A75F,Mumbai,242.07,263.56,242.22,21.34,0.08108884781920057,2023-07-02
344684B5,Kolkata,254.34,274.0,253.85,20.150000000000002,0.07928571640003686,2023-07-02
0653DAA9,Bengaluru,252.03,270.6,251.51,19.090000000000003,0.07128381185100059,2023-07-02
0653DAA9,Bengaluru,216.68,233.35999999999999,215.68,17.68,0.07846693264991834,2023-07-03
344684B5,Kolkata,251.53,269.57,250.93,18.639999999999997,0.06980037224144249,2023-07-03
3F42A75F,Mumbai,257.44,277.86,258.19,19.669999999999995,0.0711682706984329,2023-07-03
7F6ACD62,Delhi,222.51,242.63,223.96,18.67,0.07927604679732857,2023-07-03
ACE43B7D,Chennai,250.59,272.18,250.35,21.83,0.08079458731742414,2023-07-03
7F6ACD62,Delhi,255.01,277.41,255.84,21.57,0.07763145743701348,2023-07-04
3F42A75F,Mumbai,251.49,272.2,250.74,21.460000000000004,0.07706375954601762,2023-07-04
ACE43B7D,Chennai,250.45,270.05,250.77,19.279999999999998,0.0717326935894408,2023-07-04
0653DAA9,Bengaluru,247.3,266.8,247.31,19.490000000000002,0.07580727767399235,2023-07-04
344684B5,Kolkata,240.69,262.05,241.25,20.8,0.07882062694873378,2023-07-04
0653DAA9,Bengaluru,231.49,248.11,231.63,16.480000000000004,0.06865067852513607,2023-07-05
344684B5,Kolkata,237.34,257.05,237.86,19.19,0.07858092306725326,2023-07-05
3F42A75F,Mumbai,218.89000000000001,237.51,218.31,19.2,0.08129489155865184,2023-07-05
7F6ACD62,Delhi,250.65,269.75,249.9,19.849999999999998,0.07534308001230688,2023-07-05
ACE43B7D,Chennai,227.47,247.66,227.32,20.34,0.07845068638591564,2023-07-05
ACE43B7D,Chennai,206.85999999999999,224.6,208.32,16.279999999999998,0.07327947893626081,2023-07-06
7F6ACD62,Delhi,216.68,235.20000000000002,215.9,19.3,0.08111524975737261,2023-07-06
3F42A75F,Mumbai,248.43,269.7,247.93,21.77,0.08072672433464186,2023-07-06
344684B5,Kolkata,250.44,272.3,250.88,21.419999999999998,0.0774490388066415,2023-07-06
0653DAA9,Bengaluru,224.89,244.38,225.49,18.89,0.08000473410218097,2023-07-06
0653DAA9,Bengaluru,230.41,249.47,230.04,19.430000000000003,0.0790288243514387,2023-07-07
344684B5,Kolkata,231.77,250.41,230.44,19.970000000000002,0.08119073335520771,2023-07-07
3F42A75F,Mumbai,235.92,256.84,235.95,20.89,0.07910600285304038,2023-07-07
7F6ACD62,Delhi,240.99,261.8,241.6,20.199999999999996,0.07704523384185612,2023-07-07
ACE43B7D,Chennai,232.11,249.65,230.53,19.119999999999997,0.0735164528182727,2023-07-07
7F6ACD62,Delhi,249.69,271.73,249.44,22.29,0.08474244891080922,2023-07-08
3F42A75F,Mumbai,227.4,244.23,227.45,16.78,0.0706666194687356,2023-07-08
ACE43B7D,Chennai,264.62,286.28,263.9,22.379999999999995,0.07954615207596095,2023-07-08
0653DAA9,Bengaluru,234.59,252.54,233.82,18.72,0.07768048996438727,2023-07-08
344684B5,Kolkata,261.15,281.32,261.4,19.92,0.0730004781546519,2023-07-08
0653DAA9,Bengaluru,256.1,277.04,255.92,21.12,0.07609284041168213,2023-07-09
344684B5,Kolkata,230.85,250.21,230.85,19.360000000000003,0.0761831287088542,2023-07-09
3F42A75F,Mumbai,236.55,256.59,237.14,19.450000000000003,0.07792172073610508,2023-07-09
7F6ACD62,Delhi,254.39,276.45,254.92,21.53,0.07488666432047086,2023-07-09
ACE43B7D,Chennai,251.97,271.34,251.84,19.5,0.07197776672312294,2023-07-09
7F6ACD62,Delhi,232.22,252.98,234.18,18.799999999999997,0.07427110601880431,2023-07-10
3F42A75F,Mumbai,222.16,242.29,222.09,20.2,0.0785301302899778,2023-07-10
ACE43B7D,Chennai,223.41,245.18,224.66,20.52,0.08155048621716564,2023-07-10
0653DAA9,Bengaluru,248.32,267.45,247.52,19.929999999999996,0.07865722494163584,2023-07-10
344684B5,Kolkata,242.14000000000001,262.32,244.35,17.970000000000002,0.07200991150726906,2023-07-10
0653DAA9,Bengaluru,247.29,264.15,246.17000000000002,17.979999999999997,0.06931364197145085,2023-07-11
344684B5,Kolkata,221.26,241.38,222.14,19.240000000000002,0.07871891060163773,2023-07-11
3F42A75F,Mumbai,250.89000000000001,267.17,250.17,16.999999999999996,0.06666960074536463,2023-07-11
7F6ACD62,Delhi,266.77,286.85,266.61,20.24,0.06901643507850241,2023-07-11
ACE43B7D,Chennai,245.55,265.39,245.21,20.18,0.07542269561984406,2023-07-11
0653DAA9,Bengaluru,239.15,254.22,237.12,17.099999999999998,0.07024484810852462,2023-07-12
344684B5,Kolkata,241.43,259.15,241.75,17.400000000000002,0.07225695980608816,2023-07-12
3F42A75F,Mumbai,243.85,266.81,244.84,21.97,0.08063468799546229,2023-07-12
7F6ACD62,Delhi,246.75,263.01,246.03,16.979999999999997,0.06604489955272476,2023-07-12
ACE43B7D,Chennai,228.28,244.67,227.25,17.419999999999998,0.06898418212629746,2023-07-12
7F6ACD62,Delhi,249.32999999999998,268.52,249.48,19.04,0.0688365532470514,2023-07-13
